#	Date	LTP	%Change	High	Low	Open	Qty.	Turnover
242	2016/06/22	396.00	1.54	404.00	388.00	397.00	29,094	11,429,500.00
243	2016/06/21	390.00	1.04	400.00	386.00	386.00	38,502	15,135,889.00
244	2016/06/20	386.00	-1.03	402.00	383.00	390.00	60,257	23,900,165.00
245	2016/06/19	390.00	3.17	409.00	375.00	378.00	90,850	35,419,118.00
246	2016/06/16	378.00	5.29	394.00	366.00	359.00	47,493	17,656,672.00
247	2016/06/15	359.00	-1.64	370.00	357.00	367.00	27,350	9,945,110.00
248	2016/06/14	365.00	2.82	375.00	357.00	358.00	67,920	24,893,000.00
249	2016/06/13	355.00	-0.28	363.00	350.00	356.00	43,140	15,340,840.00
250	2016/06/12	356.00	2.01	357.00	344.00	349.00	50,039	17,588,019.00
251	2016/06/09	349.00	0	352.00	336.00	349.00	26,484	9,145,670.00
252	2016/06/08	349.00	0.29	354.00	342.00	348.00	13,836	4,789,227.00
253	2016/06/07	348.00	-0.57	350.00	343.00	350.00	9,737	3,369,170.00
254	2016/06/06	350.00	2.94	352.00	343.00	340.00	11,655	4,061,963.00
255	2016/06/05	340.00	-4.49	353.00	340.00	356.00	16,319	5,665,713.00
256	2016/06/02	356.00	-2.73	365.00	353.00	366.00	25,787	9,228,426.00
257	2016/06/01	366.00	-2.14	402.00	354.00	374.00	78,039	29,209,511.00
258	2016/05/31	374.00	10	374.00	340.00	340.00	61,779	22,662,140.00
259	2016/05/30	340.00	1.8	342.00	336.00	334.00	12,088	4,102,553.00
260	2016/05/29	334.00	-0.89	349.00	334.00	337.00	9,597	3,258,226.00
261	2016/05/26	337.00	-0.3	338.00	330.00	338.00	11,988	3,991,454.00
262	2016/05/25	338.00	1.81	338.00	330.00	332.00	21,449	7,186,279.00
263	2016/05/24	332.00	-0.6	335.00	331.00	334.00	13,309	4,435,578.00
264	2016/05/23	334.00	0.91	334.00	328.00	331.00	14,083	4,668,974.00
265	2016/05/22	331.00	-1.19	337.00	330.00	335.00	26,817	8,963,504.00
266	2016/05/19	335.00	0	340.00	330.00	335.00	9,542	3,201,338.00
267	2016/05/18	335.00	1.82	338.00	333.00	329.00	11,248	3,773,038.00
268	2016/05/17	329.00	-1.2	333.00	328.00	329.00	13,306	4,392,580.00
269	2016/05/16	333.00	-0.6	340.00	330.00	335.00	8,084	2,701,565.00
270	2016/05/15	335.00	-0.3	340.00	330.00	339.00	9,850	3,300,590.00
271	2016/05/12	336.00	1.2	344.00	336.00	332.00	28,999	9,852,036.00
272	2016/05/11	332.00	0.61	339.00	330.00	330.00	10,800	3,596,407.00
273	2016/05/10	330.00	-0.6	343.00	330.00	332.00	25,723	8,675,780.00
274	2016/05/09	332.00	3.75	338.00	318.00	321.00	29,320	9,637,020.00
275	2016/05/08	320.00	1.91	327.00	317.00	314.00	25,974	8,367,963.00
276	2016/05/05	314.00	-1.88	318.00	310.00	320.00	12,283	3,852,674.00
277	2016/05/04	320.00	-2.14	326.00	315.00	327.00	9,744	3,114,595.00
278	2016/05/03	327.00	6.51	331.00	305.00	307.00	64,128	20,586,310.00
279	2016/05/02	307.00	-0.97	309.00	304.00	310.00	12,570	3,863,913.00
280	2016/04/28	310.00	1.97	310.00	300.00	304.00	5,412	1,644,914.00
281	2016/04/27	304.00	-0.33	304.00	300.00	305.00	10,935	3,301,416.00
282	2016/04/26	305.00	0.99	308.00	300.00	302.00	17,487	5,302,070.00
283	2016/04/25	302.00	-1.31	305.00	301.00	306.00	14,693	4,447,772.00
284	2016/04/24	306.00	0.99	310.00	304.00	303.00	7,322	2,240,348.00
285	2016/04/21	303.00	-1.94	308.00	303.00	309.00	14,729	4,503,722.00
286	2016/04/20	309.00	-0.32	310.00	306.00	310.00	15,598	4,807,213.00
287	2016/04/19	310.00	0.32	310.00	305.00	309.00	11,936	3,664,925.00
288	2016/04/18	309.00	-0.32	316.00	309.00	310.00	3,413	1,061,364.00
289	2016/04/17	310.00	0	310.00	307.00	307.00	3,426	1,059,900.00
290	2016/04/14	310.00	1.64	311.00	301.00	305.00	7,178	2,191,076.00
291	2016/04/12	305.00	-1.29	309.00	305.00	309.00	2,060	629,846.00
292	2016/04/11	309.00	0.98	309.00	305.00	306.00	3,793	1,162,761.00
293	2016/04/10	306.00	0	310.00	302.00	306.00	9,705	2,970,974.00
294	2016/04/06	306.00	-2.55	315.00	306.00	314.00	7,395	2,291,148.00
295	2016/04/05	314.00	1.29	315.00	308.00	310.00	6,335	1,971,130.00
296	2016/04/04	310.00	-0.96	315.00	305.00	313.00	8,231	2,548,961.00
297	2016/04/03	313.00	1.62	313.00	301.00	308.00	9,938	3,026,033.00
298	2016/03/31	308.00	0.65	315.00	303.00	306.00	7,797	2,410,337.00
299	2016/03/30	306.00	-1.29	316.00	305.00	310.00	7,975	2,465,701.00
300	2016/03/29	310.00	-0.96	314.00	305.00	313.00	4,057	1,259,537.00
