playerTransformPositions: x = 247.4109, z = 151.5532 
playerTransformPositions: x = 247.4385, z = 151.6561 
playerTransformPositions: x = 247.4661, z = 151.759 
playerTransformPositions: x = 247.4936, z = 151.8619 
playerTransformPositions: x = 247.5212, z = 151.9648 
playerTransformPositions: x = 247.5488, z = 152.0677 
playerTransformPositions: x = 247.5764, z = 152.1706 
playerTransformPositions: x = 247.6039, z = 152.2735 
playerTransformPositions: x = 247.6315, z = 152.3764 
playerTransformPositions: x = 247.6591, z = 152.4793 
playerTransformPositions: x = 247.6866, z = 152.5822 
playerTransformPositions: x = 247.7142, z = 152.6852 
playerTransformPositions: x = 247.7418, z = 152.7881 
playerTransformPositions: x = 247.7694, z = 152.891 
playerTransformPositions: x = 247.7969, z = 152.9939 
playerTransformPositions: x = 247.8245, z = 153.0968 
playerTransformPositions: x = 247.8521, z = 153.1997 
playerTransformPositions: x = 247.8797, z = 153.3026 
playerTransformPositions: x = 247.9072, z = 153.4055 
playerTransformPositions: x = 247.9348, z = 153.5084 
playerTransformPositions: x = 247.9624, z = 153.6113 
playerTransformPositions: x = 247.9899, z = 153.7142 
playerTransformPositions: x = 248.0175, z = 153.8171 
playerTransformPositions: x = 248.0437, z = 153.9204 
playerTransformPositions: x = 248.0686, z = 154.024 
playerTransformPositions: x = 248.0911, z = 154.1281 
playerTransformPositions: x = 248.1111, z = 154.2327 
playerTransformPositions: x = 248.1287, z = 154.3377 
playerTransformPositions: x = 248.1439, z = 154.4431 
playerTransformPositions: x = 248.1566, z = 154.5487 
playerTransformPositions: x = 248.1668, z = 154.6546 
playerTransformPositions: x = 248.1746, z = 154.7607 
playerTransformPositions: x = 248.1802, z = 154.8671 
playerTransformPositions: x = 248.1858, z = 154.9735 
playerTransformPositions: x = 248.1913, z = 155.0799 
playerTransformPositions: x = 248.1969, z = 155.1863 
playerTransformPositions: x = 248.2025, z = 155.2927 
playerTransformPositions: x = 248.2081, z = 155.3991 
playerTransformPositions: x = 248.2136, z = 155.5054 
playerTransformPositions: x = 248.2192, z = 155.6118 
playerTransformPositions: x = 248.2248, z = 155.7182 
playerTransformPositions: x = 248.2304, z = 155.8246 
playerTransformPositions: x = 248.2359, z = 155.931 
playerTransformPositions: x = 248.2415, z = 156.0374 
playerTransformPositions: x = 248.2471, z = 156.1438 
playerTransformPositions: x = 248.2527, z = 156.2502 
playerTransformPositions: x = 248.2582, z = 156.3566 
playerTransformPositions: x = 248.2638, z = 156.463 
playerTransformPositions: x = 248.2694, z = 156.5694 
playerTransformPositions: x = 248.275, z = 156.6757 
playerTransformPositions: x = 248.2805, z = 156.7821 
playerTransformPositions: x = 248.2861, z = 156.8885 
playerTransformPositions: x = 248.2917, z = 156.9949 
playerTransformPositions: x = 248.2973, z = 157.1013 
playerTransformPositions: x = 248.3028, z = 157.2077 
playerTransformPositions: x = 248.3084, z = 157.3141 
playerTransformPositions: x = 248.314, z = 157.4205 
playerTransformPositions: x = 248.3196, z = 157.5269 
playerTransformPositions: x = 248.3251, z = 157.6332 
playerTransformPositions: x = 248.3307, z = 157.7396 
playerTransformPositions: x = 248.3363, z = 157.846 
playerTransformPositions: x = 248.3419, z = 157.9524 
playerTransformPositions: x = 248.3474, z = 158.0588 
playerTransformPositions: x = 248.353, z = 158.1652 
playerTransformPositions: x = 248.3572, z = 158.2716 
playerTransformPositions: x = 248.3589, z = 158.3778 
playerTransformPositions: x = 248.3589, z = 158.4839 
playerTransformPositions: x = 248.3565, z = 158.5896 
playerTransformPositions: x = 248.3537, z = 158.6952 
playerTransformPositions: x = 248.3485, z = 158.8008 
playerTransformPositions: x = 248.3408, z = 158.9062 
playerTransformPositions: x = 248.3306, z = 159.0113 
playerTransformPositions: x = 248.318, z = 159.1162 
playerTransformPositions: x = 248.303, z = 159.2207 
playerTransformPositions: x = 248.2855, z = 159.3246 
playerTransformPositions: x = 248.2657, z = 159.4281 
playerTransformPositions: x = 248.2434, z = 159.5309 
playerTransformPositions: x = 248.2188, z = 159.6329 
playerTransformPositions: x = 248.1918, z = 159.7342 
playerTransformPositions: x = 248.1626, z = 159.8345 
playerTransformPositions: x = 248.1311, z = 159.9339 
playerTransformPositions: x = 248.0973, z = 160.0322 
playerTransformPositions: x = 248.0613, z = 160.1295 
playerTransformPositions: x = 248.0232, z = 160.2256 
playerTransformPositions: x = 247.9828, z = 160.3206 
playerTransformPositions: x = 247.9402, z = 160.4145 
playerTransformPositions: x = 247.8954, z = 160.5072 
playerTransformPositions: x = 247.8485, z = 160.5989 
playerTransformPositions: x = 247.7993, z = 160.6894 
playerTransformPositions: x = 247.7479, z = 160.7788 
playerTransformPositions: x = 247.6943, z = 160.8671 
playerTransformPositions: x = 247.6385, z = 160.9543 
playerTransformPositions: x = 247.5805, z = 161.0404 
playerTransformPositions: x = 247.5203, z = 161.1254 
playerTransformPositions: x = 247.4579, z = 161.2092 
playerTransformPositions: x = 247.3933, z = 161.292 
playerTransformPositions: x = 247.3265, z = 161.3736 
playerTransformPositions: x = 247.2589, z = 161.4548 
playerTransformPositions: x = 247.1914, z = 161.5361 
playerTransformPositions: x = 247.1238, z = 161.6173 
playerTransformPositions: x = 247.0573, z = 161.6994 
playerTransformPositions: x = 246.9919, z = 161.7824 
playerTransformPositions: x = 246.9284, z = 161.8669 
playerTransformPositions: x = 246.8663, z = 161.9524 
playerTransformPositions: x = 246.8062, z = 162.0393 
playerTransformPositions: x = 246.7463, z = 162.1264 
playerTransformPositions: x = 246.6876, z = 162.2143 
playerTransformPositions: x = 246.6289, z = 162.3021 
playerTransformPositions: x = 246.5702, z = 162.39 
playerTransformPositions: x = 246.5115, z = 162.4779 
playerTransformPositions: x = 246.4528, z = 162.5657 
playerTransformPositions: x = 246.3941, z = 162.6536 
playerTransformPositions: x = 246.3354, z = 162.7415 
playerTransformPositions: x = 246.2767, z = 162.8293 
playerTransformPositions: x = 246.218, z = 162.9172 
playerTransformPositions: x = 246.1592, z = 163.0051 
playerTransformPositions: x = 246.1005, z = 163.0929 
playerTransformPositions: x = 246.0418, z = 163.1808 
playerTransformPositions: x = 245.9831, z = 163.2686 
playerTransformPositions: x = 245.9244, z = 163.3565 
playerTransformPositions: x = 245.8657, z = 163.4444 
playerTransformPositions: x = 245.807, z = 163.5322 
playerTransformPositions: x = 245.7483, z = 163.6201 
playerTransformPositions: x = 245.6896, z = 163.708 
playerTransformPositions: x = 245.6309, z = 163.7958 
playerTransformPositions: x = 245.5722, z = 163.8837 
playerTransformPositions: x = 245.5134, z = 163.9715 
playerTransformPositions: x = 245.4547, z = 164.0594 
playerTransformPositions: x = 245.396, z = 164.1473 
playerTransformPositions: x = 245.3373, z = 164.2351 
playerTransformPositions: x = 245.2786, z = 164.323 
playerTransformPositions: x = 245.2199, z = 164.4109 
playerTransformPositions: x = 245.1612, z = 164.4987 
playerTransformPositions: x = 245.1025, z = 164.5866 
playerTransformPositions: x = 245.0438, z = 164.6745 
playerTransformPositions: x = 244.9851, z = 164.7623 
playerTransformPositions: x = 244.9264, z = 164.8502 
playerTransformPositions: x = 244.8676, z = 164.938 
playerTransformPositions: x = 244.8089, z = 165.0259 
playerTransformPositions: x = 244.7502, z = 165.1138 
playerTransformPositions: x = 244.6915, z = 165.2016 
playerTransformPositions: x = 244.6328, z = 165.2895 
playerTransformPositions: x = 244.5741, z = 165.3774 
playerTransformPositions: x = 244.5154, z = 165.4652 
playerTransformPositions: x = 244.4567, z = 165.5531 
playerTransformPositions: x = 244.398, z = 165.641 
playerTransformPositions: x = 244.3393, z = 165.7288 
playerTransformPositions: x = 244.2805, z = 165.8167 
playerTransformPositions: x = 244.2218, z = 165.9045 
playerTransformPositions: x = 244.1631, z = 165.9924 
playerTransformPositions: x = 244.1044, z = 166.0803 
playerTransformPositions: x = 244.0457, z = 166.1681 
playerTransformPositions: x = 243.987, z = 166.256 
playerTransformPositions: x = 243.9283, z = 166.3439 
playerTransformPositions: x = 243.8696, z = 166.4317 
playerTransformPositions: x = 243.8109, z = 166.5196 
playerTransformPositions: x = 243.7522, z = 166.6075 
playerTransformPositions: x = 243.6935, z = 166.6953 
playerTransformPositions: x = 243.6348, z = 166.7832 
playerTransformPositions: x = 243.576, z = 166.871 
playerTransformPositions: x = 243.5173, z = 166.9589 
playerTransformPositions: x = 243.4586, z = 167.0468 
playerTransformPositions: x = 243.3999, z = 167.1346 
playerTransformPositions: x = 243.3433, z = 167.2238 
playerTransformPositions: x = 243.2888, z = 167.3143 
playerTransformPositions: x = 243.2364, z = 167.406 
playerTransformPositions: x = 243.1862, z = 167.4988 
playerTransformPositions: x = 243.1382, z = 167.593 
playerTransformPositions: x = 243.0923, z = 167.688 
playerTransformPositions: x = 243.049, z = 167.7835 
playerTransformPositions: x = 243.0081, z = 167.8789 
playerTransformPositions: x = 242.9696, z = 167.9737 
playerTransformPositions: x = 242.9333, z = 168.0675 
playerTransformPositions: x = 242.8992, z = 168.16 
playerTransformPositions: x = 242.8669, z = 168.2508 
playerTransformPositions: x = 242.8364, z = 168.3399 
playerTransformPositions: x = 242.8074, z = 168.4271 
playerTransformPositions: x = 242.7798, z = 168.5123 
playerTransformPositions: x = 242.7535, z = 168.5953 
playerTransformPositions: x = 242.7284, z = 168.6762 
playerTransformPositions: x = 242.7043, z = 168.7548 
playerTransformPositions: x = 242.6812, z = 168.8311 
playerTransformPositions: x = 242.659, z = 168.9052 
playerTransformPositions: x = 242.6376, z = 168.9769 
playerTransformPositions: x = 242.6171, z = 169.0463 
playerTransformPositions: x = 242.5783, z = 169.178 
playerTransformPositions: x = 242.5601, z = 169.2404 
playerTransformPositions: x = 242.5427, z = 169.3004 
playerTransformPositions: x = 242.526, z = 169.358 
playerTransformPositions: x = 242.5099, z = 169.4133 
playerTransformPositions: x = 242.4946, z = 169.4662 
playerTransformPositions: x = 242.48, z = 169.5167 
playerTransformPositions: x = 242.4661, z = 169.5649 
playerTransformPositions: x = 242.4529, z = 169.6107 
playerTransformPositions: x = 242.4404, z = 169.6541 
playerTransformPositions: x = 242.4285, z = 169.6951 
playerTransformPositions: x = 242.4174, z = 169.7338 
playerTransformPositions: x = 242.4069, z = 169.7701 
playerTransformPositions: x = 242.3971, z = 169.804 
playerTransformPositions: x = 242.388, z = 169.8355 
playerTransformPositions: x = 242.3796, z = 169.8647 
playerTransformPositions: x = 242.3719, z = 169.8915 
playerTransformPositions: x = 242.3648, z = 169.9159 
playerTransformPositions: x = 242.3584, z = 169.9379 
playerTransformPositions: x = 242.3528, z = 169.9576 
playerTransformPositions: x = 242.3478, z = 169.9749 
playerTransformPositions: x = 242.3435, z = 169.9898 
playerTransformPositions: x = 242.3399, z = 170.0023 
playerTransformPositions: x = 242.3369, z = 170.0125 
playerTransformPositions: x = 242.3347, z = 170.0203 
playerTransformPositions: x = 242.3331, z = 170.0257 
playerTransformPositions: x = 242.3322, z = 170.0288 
playerTransformPositions: x = 242.332, z = 170.0294 
playerTransformPositions: x = 242.332, z = 170.0295 
playerTransformPositions: x = 242.3317, z = 170.0299 
playerTransformPositions: x = 242.3311, z = 170.0308 
playerTransformPositions: x = 242.33, z = 170.0323 
playerTransformPositions: x = 242.3282, z = 170.0347 
playerTransformPositions: x = 242.3256, z = 170.0382 
playerTransformPositions: x = 242.322, z = 170.0428 
playerTransformPositions: x = 242.3173, z = 170.0489 
playerTransformPositions: x = 242.3114, z = 170.0566 
playerTransformPositions: x = 242.304, z = 170.0662 
playerTransformPositions: x = 242.2952, z = 170.0777 
playerTransformPositions: x = 242.2849, z = 170.0912 
playerTransformPositions: x = 242.273, z = 170.1066 
playerTransformPositions: x = 242.2597, z = 170.124 
playerTransformPositions: x = 242.2448, z = 170.1434 
playerTransformPositions: x = 242.2285, z = 170.1647 
playerTransformPositions: x = 242.2106, z = 170.1879 
playerTransformPositions: x = 242.1923, z = 170.2118 
playerTransformPositions: x = 242.1718, z = 170.2386 
playerTransformPositions: x = 242.149, z = 170.2683 
playerTransformPositions: x = 242.1239, z = 170.3009 
playerTransformPositions: x = 242.0966, z = 170.3365 
playerTransformPositions: x = 242.0671, z = 170.375 
playerTransformPositions: x = 242.0353, z = 170.4164 
playerTransformPositions: x = 242.0012, z = 170.4608 
playerTransformPositions: x = 241.9649, z = 170.5081 
playerTransformPositions: x = 241.9264, z = 170.5584 
playerTransformPositions: x = 241.8856, z = 170.6116 
playerTransformPositions: x = 241.8425, z = 170.6677 
playerTransformPositions: x = 241.7973, z = 170.7268 
playerTransformPositions: x = 241.75, z = 170.789 
playerTransformPositions: x = 241.7005, z = 170.8541 
playerTransformPositions: x = 241.649, z = 170.9224 
playerTransformPositions: x = 241.5956, z = 170.9938 
playerTransformPositions: x = 241.5402, z = 171.0683 
playerTransformPositions: x = 241.4828, z = 171.1459 
playerTransformPositions: x = 241.4234, z = 171.2266 
playerTransformPositions: x = 241.362, z = 171.3104 
playerTransformPositions: x = 241.2994, z = 171.3978 
playerTransformPositions: x = 241.2357, z = 171.4879 
playerTransformPositions: x = 241.1721, z = 171.5779 
playerTransformPositions: x = 241.1084, z = 171.668 
playerTransformPositions: x = 241.0447, z = 171.7581 
playerTransformPositions: x = 240.981, z = 171.8482 
playerTransformPositions: x = 240.9173, z = 171.9384 
playerTransformPositions: x = 240.8537, z = 172.0285 
playerTransformPositions: x = 240.79, z = 172.1186 
playerTransformPositions: x = 240.7263, z = 172.2087 
playerTransformPositions: x = 240.6626, z = 172.2988 
playerTransformPositions: x = 240.5989, z = 172.3889 
playerTransformPositions: x = 240.5352, z = 172.479 
playerTransformPositions: x = 240.4716, z = 172.5691 
playerTransformPositions: x = 240.4079, z = 172.6592 
playerTransformPositions: x = 240.3442, z = 172.7493 
playerTransformPositions: x = 240.2805, z = 172.8394 
playerTransformPositions: x = 240.2168, z = 172.9296 
playerTransformPositions: x = 240.1532, z = 173.0197 
playerTransformPositions: x = 240.0895, z = 173.1098 
playerTransformPositions: x = 240.0258, z = 173.1999 
playerTransformPositions: x = 239.9621, z = 173.29 
playerTransformPositions: x = 239.8984, z = 173.3801 
playerTransformPositions: x = 239.8347, z = 173.4702 
playerTransformPositions: x = 239.7711, z = 173.5603 
playerTransformPositions: x = 239.7074, z = 173.6504 
playerTransformPositions: x = 239.6437, z = 173.7405 
playerTransformPositions: x = 239.58, z = 173.8306 
playerTransformPositions: x = 239.5163, z = 173.9207 
playerTransformPositions: x = 239.4526, z = 174.0108 
playerTransformPositions: x = 239.389, z = 174.101 
playerTransformPositions: x = 239.3253, z = 174.1911 
playerTransformPositions: x = 239.2616, z = 174.2812 
playerTransformPositions: x = 239.1979, z = 174.3713 
playerTransformPositions: x = 239.1342, z = 174.4614 
playerTransformPositions: x = 239.0705, z = 174.5515 
playerTransformPositions: x = 239.0069, z = 174.6416 
playerTransformPositions: x = 238.9432, z = 174.7317 
playerTransformPositions: x = 238.8795, z = 174.8218 
playerTransformPositions: x = 238.8158, z = 174.9119 
playerTransformPositions: x = 238.7522, z = 175.002 
playerTransformPositions: x = 238.6885, z = 175.0921 
playerTransformPositions: x = 238.6248, z = 175.1822 
playerTransformPositions: x = 238.5612, z = 175.2722 
playerTransformPositions: x = 238.4975, z = 175.3623 
playerTransformPositions: x = 238.4338, z = 175.4524 
playerTransformPositions: x = 238.3701, z = 175.5425 
playerTransformPositions: x = 238.3065, z = 175.6326 
playerTransformPositions: x = 238.2428, z = 175.7227 
playerTransformPositions: x = 238.1791, z = 175.8128 
playerTransformPositions: x = 238.1154, z = 175.9029 
playerTransformPositions: x = 238.0494, z = 175.9913 
playerTransformPositions: x = 237.9806, z = 176.0773 
playerTransformPositions: x = 237.9092, z = 176.1609 
playerTransformPositions: x = 237.8378, z = 176.2446 
playerTransformPositions: x = 237.7663, z = 176.3282 
playerTransformPositions: x = 237.6949, z = 176.4118 
playerTransformPositions: x = 237.6235, z = 176.4954 
playerTransformPositions: x = 237.5521, z = 176.579 
playerTransformPositions: x = 237.4807, z = 176.6626 
playerTransformPositions: x = 237.4093, z = 176.7463 
playerTransformPositions: x = 237.3378, z = 176.8299 
playerTransformPositions: x = 237.2664, z = 176.9135 
playerTransformPositions: x = 237.195, z = 176.9971 
playerTransformPositions: x = 237.1236, z = 177.0807 
playerTransformPositions: x = 237.0522, z = 177.1643 
playerTransformPositions: x = 236.9808, z = 177.248 
playerTransformPositions: x = 236.9094, z = 177.3316 
playerTransformPositions: x = 236.8379, z = 177.4152 
playerTransformPositions: x = 236.7665, z = 177.4988 
playerTransformPositions: x = 236.6951, z = 177.5824 
playerTransformPositions: x = 236.6237, z = 177.666 
playerTransformPositions: x = 236.5523, z = 177.7496 
playerTransformPositions: x = 236.4809, z = 177.8332 
playerTransformPositions: x = 236.4095, z = 177.9168 
playerTransformPositions: x = 236.3381, z = 178.0004 
playerTransformPositions: x = 236.2667, z = 178.084 
playerTransformPositions: x = 236.1953, z = 178.1677 
playerTransformPositions: x = 236.1238, z = 178.2513 
playerTransformPositions: x = 236.0524, z = 178.3349 
playerTransformPositions: x = 235.981, z = 178.4185 
playerTransformPositions: x = 235.9096, z = 178.5021 
playerTransformPositions: x = 235.8382, z = 178.5857 
playerTransformPositions: x = 235.7668, z = 178.6694 
playerTransformPositions: x = 235.6953, z = 178.753 
playerTransformPositions: x = 235.6239, z = 178.8366 
playerTransformPositions: x = 235.5525, z = 178.9202 
playerTransformPositions: x = 235.4811, z = 179.0038 
playerTransformPositions: x = 235.4097, z = 179.0874 
playerTransformPositions: x = 235.3383, z = 179.171 
playerTransformPositions: x = 235.2669, z = 179.2547 
playerTransformPositions: x = 235.1954, z = 179.3383 
playerTransformPositions: x = 235.124, z = 179.4219 
playerTransformPositions: x = 235.0526, z = 179.5055 
playerTransformPositions: x = 234.9812, z = 179.5891 
playerTransformPositions: x = 234.9098, z = 179.6727 
playerTransformPositions: x = 234.8384, z = 179.7563 
playerTransformPositions: x = 234.767, z = 179.84 
playerTransformPositions: x = 234.6956, z = 179.9236 
playerTransformPositions: x = 234.6241, z = 180.0072 
playerTransformPositions: x = 234.2671, z = 180.4253 
playerTransformPositions: x = 234.1956, z = 180.5089 
playerTransformPositions: x = 234.1243, z = 180.5924 
playerTransformPositions: x = 234.0529, z = 180.676 
playerTransformPositions: x = 233.9815, z = 180.7596 
playerTransformPositions: x = 233.9101, z = 180.8432 
playerTransformPositions: x = 233.8387, z = 180.9268 
playerTransformPositions: x = 233.7672, z = 181.0105 
playerTransformPositions: x = 233.6958, z = 181.0941 
playerTransformPositions: x = 233.6244, z = 181.1777 
playerTransformPositions: x = 233.553, z = 181.2613 
playerTransformPositions: x = 233.4816, z = 181.3449 
playerTransformPositions: x = 233.4102, z = 181.4285 
playerTransformPositions: x = 233.3388, z = 181.5121 
playerTransformPositions: x = 233.1959, z = 181.6794 
playerTransformPositions: x = 233.0575, z = 181.8503 
playerTransformPositions: x = 232.9906, z = 181.9375 
playerTransformPositions: x = 232.859, z = 182.1137 
playerTransformPositions: x = 232.7945, z = 182.2028 
playerTransformPositions: x = 232.6717, z = 182.3856 
playerTransformPositions: x = 232.6104, z = 182.4774 
playerTransformPositions: x = 232.5491, z = 182.5691 
playerTransformPositions: x = 232.4878, z = 182.6608 
playerTransformPositions: x = 232.4265, z = 182.7526 
playerTransformPositions: x = 232.3652, z = 182.8443 
playerTransformPositions: x = 232.3038, z = 182.9361 
playerTransformPositions: x = 232.2426, z = 183.0278 
playerTransformPositions: x = 232.1812, z = 183.1196 
playerTransformPositions: x = 232.1199, z = 183.2113 
playerTransformPositions: x = 232.0586, z = 183.3031 
playerTransformPositions: x = 231.9973, z = 183.3948 
playerTransformPositions: x = 231.936, z = 183.4865 
playerTransformPositions: x = 231.8747, z = 183.5783 
playerTransformPositions: x = 231.8134, z = 183.67 
playerTransformPositions: x = 231.7521, z = 183.7618 
playerTransformPositions: x = 231.6908, z = 183.8535 
playerTransformPositions: x = 231.6295, z = 183.9453 
playerTransformPositions: x = 231.5682, z = 184.037 
playerTransformPositions: x = 231.5069, z = 184.1287 
playerTransformPositions: x = 231.4456, z = 184.2205 
playerTransformPositions: x = 231.3832, z = 184.3113 
playerTransformPositions: x = 231.3197, z = 184.4012 
playerTransformPositions: x = 231.2561, z = 184.4912 
playerTransformPositions: x = 231.1925, z = 184.5811 
playerTransformPositions: x = 231.1289, z = 184.6711 
playerTransformPositions: x = 231.0654, z = 184.761 
playerTransformPositions: x = 231.0006, z = 184.8502 
playerTransformPositions: x = 230.9359, z = 184.9393 
playerTransformPositions: x = 230.8711, z = 185.0284 
playerTransformPositions: x = 230.8064, z = 185.1175 
playerTransformPositions: x = 230.7416, z = 185.2066 
playerTransformPositions: x = 230.6768, z = 185.2958 
playerTransformPositions: x = 230.6121, z = 185.3849 
playerTransformPositions: x = 230.5473, z = 185.474 
playerTransformPositions: x = 230.4826, z = 185.5631 
playerTransformPositions: x = 230.4178, z = 185.6523 
playerTransformPositions: x = 230.3531, z = 185.7414 
playerTransformPositions: x = 230.2883, z = 185.8305 
playerTransformPositions: x = 230.2236, z = 185.9196 
playerTransformPositions: x = 230.1588, z = 186.0087 
playerTransformPositions: x = 230.0941, z = 186.0979 
playerTransformPositions: x = 230.0293, z = 186.187 
playerTransformPositions: x = 229.9646, z = 186.2761 
playerTransformPositions: x = 229.8998, z = 186.3652 
playerTransformPositions: x = 229.8339, z = 186.4535 
playerTransformPositions: x = 229.7669, z = 186.5409 
playerTransformPositions: x = 229.6998, z = 186.6282 
playerTransformPositions: x = 229.6328, z = 186.7156 
playerTransformPositions: x = 229.5657, z = 186.803 
playerTransformPositions: x = 229.4987, z = 186.8904 
playerTransformPositions: x = 229.4316, z = 186.9778 
playerTransformPositions: x = 229.3645, z = 187.0652 
playerTransformPositions: x = 229.2963, z = 187.1517 
playerTransformPositions: x = 229.227, z = 187.2373 
playerTransformPositions: x = 229.1578, z = 187.3228 
playerTransformPositions: x = 229.0886, z = 187.4082 
playerTransformPositions: x = 229.0194, z = 187.4937 
playerTransformPositions: x = 228.9502, z = 187.5791 
playerTransformPositions: x = 228.881, z = 187.6646 
playerTransformPositions: x = 228.8118, z = 187.7501 
playerTransformPositions: x = 228.7426, z = 187.8355 
playerTransformPositions: x = 228.6734, z = 187.921 
playerTransformPositions: x = 228.6042, z = 188.0064 
playerTransformPositions: x = 228.535, z = 188.0919 
playerTransformPositions: x = 228.4658, z = 188.1773 
playerTransformPositions: x = 228.3966, z = 188.2628 
playerTransformPositions: x = 228.3274, z = 188.3482 
playerTransformPositions: x = 228.2582, z = 188.4337 
playerTransformPositions: x = 228.189, z = 188.5191 
playerTransformPositions: x = 228.1198, z = 188.6046 
playerTransformPositions: x = 228.0506, z = 188.69 
playerTransformPositions: x = 227.9803, z = 188.7746 
playerTransformPositions: x = 227.9089, z = 188.8582 
playerTransformPositions: x = 227.8375, z = 188.9418 
playerTransformPositions: x = 227.765, z = 189.0245 
playerTransformPositions: x = 227.6925, z = 189.1071 
playerTransformPositions: x = 227.62, z = 189.1898 
playerTransformPositions: x = 227.5476, z = 189.2723 
playerTransformPositions: x = 227.4753, z = 189.3548 
playerTransformPositions: x = 227.4018, z = 189.4364 
playerTransformPositions: x = 227.3273, z = 189.517 
playerTransformPositions: x = 227.2529, z = 189.5975 
playerTransformPositions: x = 227.1784, z = 189.6781 
playerTransformPositions: x = 227.1039, z = 189.7587 
playerTransformPositions: x = 227.0294, z = 189.8393 
playerTransformPositions: x = 226.9549, z = 189.9199 
playerTransformPositions: x = 226.8804, z = 190.0005 
playerTransformPositions: x = 226.8059, z = 190.0811 
playerTransformPositions: x = 226.7314, z = 190.1616 
playerTransformPositions: x = 226.6569, z = 190.2422 
playerTransformPositions: x = 226.5824, z = 190.3228 
playerTransformPositions: x = 226.5079, z = 190.4034 
playerTransformPositions: x = 226.4335, z = 190.4839 
playerTransformPositions: x = 226.359, z = 190.5645 
playerTransformPositions: x = 226.2845, z = 190.645 
playerTransformPositions: x = 226.2101, z = 190.7256 
playerTransformPositions: x = 226.1356, z = 190.8062 
playerTransformPositions: x = 226.0611, z = 190.8868 
playerTransformPositions: x = 225.9866, z = 190.9674 
playerTransformPositions: x = 225.9121, z = 191.048 
playerTransformPositions: x = 225.8376, z = 191.1286 
playerTransformPositions: x = 225.7631, z = 191.2091 
playerTransformPositions: x = 225.6886, z = 191.2897 
playerTransformPositions: x = 225.6141, z = 191.3703 
playerTransformPositions: x = 225.5397, z = 191.4509 
playerTransformPositions: x = 225.4652, z = 191.5314 
playerTransformPositions: x = 225.3907, z = 191.612 
playerTransformPositions: x = 225.3162, z = 191.6926 
playerTransformPositions: x = 224.7947, z = 192.2567 
playerTransformPositions: x = 224.7202, z = 192.3373 
playerTransformPositions: x = 224.6457, z = 192.4179 
playerTransformPositions: x = 224.5712, z = 192.4985 
playerTransformPositions: x = 224.4967, z = 192.5791 
playerTransformPositions: x = 224.4222, z = 192.6596 
playerTransformPositions: x = 224.3477, z = 192.7402 
playerTransformPositions: x = 224.2733, z = 192.8208 
playerTransformPositions: x = 224.1988, z = 192.9014 
playerTransformPositions: x = 224.1243, z = 192.982 
playerTransformPositions: x = 224.0498, z = 193.0626 
playerTransformPositions: x = 223.9753, z = 193.1432 
playerTransformPositions: x = 223.9008, z = 193.2237 
playerTransformPositions: x = 223.8263, z = 193.3043 
playerTransformPositions: x = 223.7518, z = 193.3849 
playerTransformPositions: x = 223.6774, z = 193.4654 
playerTransformPositions: x = 223.6029, z = 193.546 
playerTransformPositions: x = 223.5284, z = 193.6266 
playerTransformPositions: x = 223.4539, z = 193.7072 
playerTransformPositions: x = 223.3794, z = 193.7878 
playerTransformPositions: x = 223.306, z = 193.8693 
playerTransformPositions: x = 223.2325, z = 193.9509 
playerTransformPositions: x = 223.1591, z = 194.0324 
playerTransformPositions: x = 223.0857, z = 194.114 
playerTransformPositions: x = 223.0123, z = 194.1955 
playerTransformPositions: x = 222.9388, z = 194.2771 
playerTransformPositions: x = 222.8665, z = 194.3596 
playerTransformPositions: x = 222.7942, z = 194.442 
playerTransformPositions: x = 222.7218, z = 194.5245 
playerTransformPositions: x = 222.6495, z = 194.607 
playerTransformPositions: x = 222.5771, z = 194.6895 
playerTransformPositions: x = 222.5047, z = 194.772 
playerTransformPositions: x = 222.4324, z = 194.8546 
playerTransformPositions: x = 222.36, z = 194.9371 
playerTransformPositions: x = 222.2877, z = 195.0196 
playerTransformPositions: x = 222.2164, z = 195.103 
playerTransformPositions: x = 222.1451, z = 195.1865 
playerTransformPositions: x = 222.0739, z = 195.2699 
playerTransformPositions: x = 222.0026, z = 195.3534 
playerTransformPositions: x = 221.9313, z = 195.4368 
playerTransformPositions: x = 221.86, z = 195.5203 
playerTransformPositions: x = 221.7888, z = 195.6036 
playerTransformPositions: x = 221.7175, z = 195.6871 
playerTransformPositions: x = 221.6463, z = 195.7705 
playerTransformPositions: x = 221.575, z = 195.854 
playerTransformPositions: x = 221.5037, z = 195.9374 
playerTransformPositions: x = 221.4325, z = 196.0209 
playerTransformPositions: x = 221.3612, z = 196.1043 
playerTransformPositions: x = 221.2899, z = 196.1878 
playerTransformPositions: x = 221.2186, z = 196.2712 
playerTransformPositions: x = 221.1474, z = 196.3547 
playerTransformPositions: x = 221.0761, z = 196.4381 
playerTransformPositions: x = 221.0048, z = 196.5216 
playerTransformPositions: x = 220.9335, z = 196.605 
playerTransformPositions: x = 220.8623, z = 196.6885 
playerTransformPositions: x = 220.791, z = 196.7719 
playerTransformPositions: x = 220.7197, z = 196.8554 
playerTransformPositions: x = 220.6485, z = 196.9388 
playerTransformPositions: x = 220.5772, z = 197.0222 
playerTransformPositions: x = 220.5059, z = 197.1057 
playerTransformPositions: x = 220.4348, z = 197.189 
playerTransformPositions: x = 220.3635, z = 197.2725 
playerTransformPositions: x = 220.2922, z = 197.3559 
